Protein	Accession	Accession.id
A0A0E0UB34	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UB51	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UBA4	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UBD5	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UBD6	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UBH9	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UBL6	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UBP0	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UBU7	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UBV5	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UBX6	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UC24	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UCM8	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UCS0	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UCT0	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UCT8	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UCU7	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UCU9	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UCV1	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UCX8	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UCY2	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UD17	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UD69	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UD90	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UD97	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UDD5	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UDL4	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UDW5	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UEF9	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UEH3	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UET8	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UEW7	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UEX4	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UFF6	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UFH5	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UFJ1	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UFL2	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UG10	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UG46	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UGD4	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UGI2	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UGL8	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UH56	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UHM0	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UHQ8	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UHT8	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UHU9	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UHV7	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UI25	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UI36	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UIH3	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UII0	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UIQ4	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UJ54	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UJ98	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UJC1	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UKM9	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UKN7	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UKP1	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UKY1	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UL81	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0ULB5	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0ULH8	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UN93	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UN97	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UNG4	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UNJ4	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UNP3	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UPG1	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UPL1	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UPR3	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UPR9	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UPX2	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UQ72	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UQG5	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0URT6	12565	http://mvp.medgenius.info/interactions/phagecluster/13792/microbe/698936
A0A0E0UW41	3307	http://mvp.medgenius.info/interactions/phagecluster/4636/microbe/1030009
A0A0E0UWC2	3307	http://mvp.medgenius.info/interactions/phagecluster/4636/microbe/1030009
A0A0E1EET6	2667	http://mvp.medgenius.info/interactions/phagecluster/3882/microbe/1311
A0A0E1EL42	2667	http://mvp.medgenius.info/interactions/phagecluster/3882/microbe/1311
A0A0E1EN14	2667	http://mvp.medgenius.info/interactions/phagecluster/3882/microbe/1311
A0A0E1R974		
A0A0E1Y3Q6		
A0A0E2CSW4		
A0A0E2D3A7	1145	http://mvp.medgenius.info/interactions/phagecluster/1797/microbe/1049938
A0A0E3CNN1	1256	http://mvp.medgenius.info/interactions/phagecluster/1978/microbe/47715
A0A0E3CRJ7	1256	http://mvp.medgenius.info/interactions/phagecluster/1978/microbe/47715
A0A0F0JYS2	549	http://mvp.medgenius.info/interactions/phagecluster/559/microbe/573
A0A0F6P9K5	1541	http://mvp.medgenius.info/interactions/phagecluster/2411/microbe/72407
A0A0G2PF30		
A0A0G2Q9D4		
A0A0G2Q9D8		
A0A0G2Q9E8		
A0A0G2Q9E9		
A0A0G2Q9F8		
A0A0G2Q9F9		
A0A0G2Q9G0		
A0A0G2Q9H1		
A0A0G2Q9H2		
A0A0G2Q9I7		
A0A0G2Q9K0		
A0A0G2Q9L2		
A0A0G2Q9N7		
A0A0G2Q9N9		
A0A0H0YCP0	8340	http://mvp.medgenius.info/interactions/phagecluster/10188/microbe/663
A0A0H0YG72	8340	http://mvp.medgenius.info/interactions/phagecluster/10188/microbe/663
A0A0H0YGD0	8340	http://mvp.medgenius.info/interactions/phagecluster/10188/microbe/663
A0A0H1NRE3	2667	http://mvp.medgenius.info/interactions/phagecluster/3882/microbe/1311
A0A0H1XJQ7	2667	http://mvp.medgenius.info/interactions/phagecluster/3882/microbe/1311
A0A0H2UQ40		
A0A0H2USC0	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2USF2	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2USF3	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2USG1	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2USH9	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2USM2	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2USP0	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2USP5	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2USS8	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UWW5	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UWZ6	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UX03	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UX23	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UX29	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UX95	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UXE8	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UXR4	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UXU2	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UXV0	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UXW2	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UY03	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UY50	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UY62	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UY65	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UY89	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UY99	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UYA8	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UYC2	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UYC3	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UYD2	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UYJ4	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UYP6	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UYV7	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UYY2	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UYY3	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UYY9	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UZ04	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UZ60	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UZ75	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UZI2	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UZL0	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UZM7	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UZP6	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UZP8	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UZQ6	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UZT5	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UZX5	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2UZZ8	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V013	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V042	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V062	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V075	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V0B5	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V0C3	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V0C8	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V0D7	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V0E5	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V0F8	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V0J1	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V0L8	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V0M8	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V0Q5	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V0R7	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V0T8	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V0W2	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V0Y6	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V0Z7	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V104	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V107	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V132	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V137	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V170	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V179	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V1A9	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V1B5	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V1E3	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V1J2	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V1J5	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V1M4	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V1N8	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V1P4	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V1Q4	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V1U5	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V1V4	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V1V9	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V1Z0	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V203	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V252	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V292	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V2A5	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V2A8	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V2B5	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V2L0	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V2S3	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V2U9	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V2V7	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V2Y1	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V2Y7	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V2Z3	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V371	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V3A5	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V3C6	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V3I9	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V3M4	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V3M9	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V3N4	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V3P9	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V3Q5	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V3S2	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V3S3	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V3V0	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V407	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V442	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V488	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V555	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V5C4	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2V5L0	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VSM9	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VSS8	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VT45	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VT54	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VT81	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VTA6	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VTF9	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VTI8	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VTK0	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VTU0	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VTW3	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VTY7	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VTZ4	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VUP7	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VUT9	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VUW9	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VUZ8	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VV08	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VV29	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VV39	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VV44	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VV48	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VVB7	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VVC0	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VVD2	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VVG5	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VVI1	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VVP2	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VVS9	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VVU1	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VW13	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VW22	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VW26	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VW51	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VWL1	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VWM2	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VX20	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VX23	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VX42	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VX83	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VXB8	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VXH5	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VXM7	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VXW3	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VXW8	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VXY8	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VXZ9	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VY02	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VY20	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VY68	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VYF0	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VYF7	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VYP7	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VYQ8	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VYU4	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VYX6	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VZ63	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VZN3	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
A0A0H2VZP1	1638	http://mvp.medgenius.info/interactions/phagecluster/2531/microbe/623
